ts,symbol,ltp,spread,imb,qi,cvd,quote_stab
2025-08-29T14:07:29.506255,NIFTY,24486.2,0.0,0.0,0.0,-48.0,1.0
2025-08-29T14:07:29.506255,BANKNIFTY,53737.2,0.0,0.0,0.0,-17.0,1.0
2025-08-29T14:07:29.506255,MIDCPNIFTY,12504.35,0.0,0.0,0.0,12.0,1.0
2025-08-29T14:07:30.506203,NIFTY,24485.3,0.0,0.0,0.0,-48.0,1.0
2025-08-29T14:07:30.506203,BANKNIFTY,53734.9,0.0,0.0,0.0,-17.0,1.0
2025-08-29T14:07:30.506203,MIDCPNIFTY,12503.45,0.0,0.0,0.0,12.0,1.0
2025-08-29T14:07:31.535361,NIFTY,24485.8,0.0,0.0,0.0,-46.0,1.0
2025-08-29T14:07:31.535361,BANKNIFTY,53738.05,0.0,0.0,0.0,-17.0,1.0
2025-08-29T14:07:31.535361,MIDCPNIFTY,12503.9,0.0,0.0,0.0,14.0,1.0
2025-08-29T14:07:32.506483,NIFTY,24485.75,0.0,0.0,0.0,-46.0,1.0
2025-08-29T14:07:32.506483,BANKNIFTY,53736.55,0.0,0.0,0.0,-17.0,1.0
2025-08-29T14:07:32.506483,MIDCPNIFTY,12503.8,0.0,0.0,0.0,14.0,1.0
2025-08-29T14:07:33.506559,NIFTY,24486.85,0.0,0.0,0.0,-46.0,1.0
2025-08-29T14:07:33.506559,BANKNIFTY,53734.75,0.0,0.0,0.0,-17.0,1.0
2025-08-29T14:07:33.506559,MIDCPNIFTY,12503.5,0.0,0.0,0.0,14.0,1.0
2025-08-29T14:07:34.508275,NIFTY,24486.75,0.0,0.0,0.0,-46.0,1.0
2025-08-29T14:07:34.508275,BANKNIFTY,53735.1,0.0,0.0,0.0,-15.0,1.0
2025-08-29T14:07:34.508275,MIDCPNIFTY,12503.55,0.0,0.0,0.0,14.0,1.0
2025-08-29T14:07:35.506886,NIFTY,24486.15,0.0,0.0,0.0,-46.0,1.0
2025-08-29T14:07:35.506886,BANKNIFTY,53736.75,0.0,0.0,0.0,-13.0,1.0
2025-08-29T14:07:35.506886,MIDCPNIFTY,12503.75,0.0,0.0,0.0,14.0,1.0
2025-08-29T14:07:36.506761,NIFTY,24485.5,0.0,0.0,0.0,-48.0,1.0
2025-08-29T14:07:36.506761,BANKNIFTY,53735.6,0.0,0.0,0.0,-15.0,1.0
2025-08-29T14:07:36.506761,MIDCPNIFTY,12504.45,0.0,0.0,0.0,14.0,1.0
2025-08-29T14:07:37.506455,NIFTY,24486.75,0.0,0.0,0.0,-46.0,1.0
2025-08-29T14:07:37.506455,BANKNIFTY,53736.4,0.0,0.0,0.0,-15.0,1.0
2025-08-29T14:07:37.506455,MIDCPNIFTY,12504.7,0.0,0.0,0.0,15.0,1.0
2025-08-29T14:07:38.506757,NIFTY,24487.35,0.0,0.0,0.0,-44.0,1.0
2025-08-29T14:07:38.506757,BANKNIFTY,53738.3,0.0,0.0,0.0,-15.0,1.0
2025-08-29T14:07:38.506757,MIDCPNIFTY,12504.5,0.0,0.0,0.0,15.0,1.0
2025-08-29T14:07:39.507426,NIFTY,24486.15,0.0,0.0,0.0,-44.0,1.0
2025-08-29T14:07:39.507426,BANKNIFTY,53736.5,0.0,0.0,0.0,-15.0,1.0
2025-08-29T14:07:39.507426,MIDCPNIFTY,12504.7,0.0,0.0,0.0,15.0,1.0
2025-08-29T14:07:40.506929,NIFTY,24486.1,0.0,0.0,0.0,-44.0,1.0
2025-08-29T14:07:40.506929,BANKNIFTY,53736.0,0.0,0.0,0.0,-15.0,1.0
2025-08-29T14:07:40.506929,MIDCPNIFTY,12504.2,0.0,0.0,0.0,13.0,1.0
2025-08-29T14:07:41.506972,NIFTY,24486.4,0.0,0.0,0.0,-44.0,1.0
2025-08-29T14:07:41.506972,BANKNIFTY,53739.1,0.0,0.0,0.0,-15.0,1.0
2025-08-29T14:07:41.506972,MIDCPNIFTY,12503.8,0.0,0.0,0.0,12.0,1.0
2025-08-29T14:07:42.507213,NIFTY,24487.25,0.0,0.0,0.0,-44.0,1.0
2025-08-29T14:07:42.507213,BANKNIFTY,53737.0,0.0,0.0,0.0,-17.0,1.0
2025-08-29T14:07:42.507213,MIDCPNIFTY,12504.9,0.0,0.0,0.0,12.0,1.0
2025-08-29T14:07:43.507367,NIFTY,24486.15,0.0,0.0,0.0,-44.0,1.0
2025-08-29T14:07:43.507367,BANKNIFTY,53737.2,0.0,0.0,0.0,-17.0,1.0
2025-08-29T14:07:43.507367,MIDCPNIFTY,12504.35,0.0,0.0,0.0,12.0,1.0
2025-08-29T14:07:44.508542,NIFTY,24486.15,0.0,0.0,0.0,-44.0,1.0
2025-08-29T14:07:44.508542,BANKNIFTY,53735.9,0.0,0.0,0.0,-17.0,1.0
2025-08-29T14:07:44.508542,MIDCPNIFTY,12503.95,0.0,0.0,0.0,10.0,1.0
2025-08-29T14:07:45.507340,NIFTY,24485.85,0.0,0.0,0.0,-46.0,1.0
2025-08-29T14:07:45.507340,BANKNIFTY,53735.9,0.0,0.0,0.0,-17.0,1.0
2025-08-29T14:07:45.507340,MIDCPNIFTY,12503.9,0.0,0.0,0.0,10.0,1.0
2025-08-29T14:07:46.507868,NIFTY,24487.45,0.0,0.0,0.0,-46.0,1.0
2025-08-29T14:07:46.507868,BANKNIFTY,53737.2,0.0,0.0,0.0,-16.0,1.0
2025-08-29T14:07:46.507868,MIDCPNIFTY,12503.75,0.0,0.0,0.0,10.0,1.0
2025-08-29T14:07:47.508080,NIFTY,24486.6,0.0,0.0,0.0,-48.0,1.0
2025-08-29T14:07:47.508080,BANKNIFTY,53739.15,0.0,0.0,0.0,-14.0,1.0
2025-08-29T14:07:47.508080,MIDCPNIFTY,12504.5,0.0,0.0,0.0,12.0,1.0
2025-08-29T14:07:48.507574,NIFTY,24488.1,0.0,0.0,0.0,-48.0,1.0
2025-08-29T14:07:48.507574,BANKNIFTY,53742.7,0.0,0.0,0.0,-14.0,1.0
2025-08-29T14:07:48.507574,MIDCPNIFTY,12504.25,0.0,0.0,0.0,11.0,1.0
2025-08-29T14:07:49.507182,NIFTY,24486.2,0.0,0.0,0.0,-50.0,1.0
2025-08-29T14:07:49.507182,BANKNIFTY,53735.7,0.0,0.0,0.0,-16.0,1.0
2025-08-29T14:07:49.507182,MIDCPNIFTY,12504.35,0.0,0.0,0.0,12.0,1.0
2025-08-29T14:07:50.507198,NIFTY,24487.5,0.0,0.0,0.0,-48.0,1.0
2025-08-29T14:07:50.507198,BANKNIFTY,53740.0,0.0,0.0,0.0,-14.0,1.0
2025-08-29T14:07:50.507198,MIDCPNIFTY,12503.9,0.0,0.0,0.0,10.0,1.0
2025-08-29T14:07:51.507957,NIFTY,24486.7,0.0,0.0,0.0,-48.0,1.0
2025-08-29T14:07:51.507957,BANKNIFTY,53738.55,0.0,0.0,0.0,-14.0,1.0
2025-08-29T14:07:51.507957,MIDCPNIFTY,12504.15,0.0,0.0,0.0,10.0,1.0
2025-08-29T14:07:52.507590,NIFTY,24487.2,0.0,0.0,0.0,-48.0,1.0
2025-08-29T14:07:52.507590,BANKNIFTY,53737.25,0.0,0.0,0.0,-16.0,1.0
2025-08-29T14:07:52.507590,MIDCPNIFTY,12504.75,0.0,0.0,0.0,10.0,1.0
2025-08-29T14:07:53.507658,NIFTY,24486.1,0.0,0.0,0.0,-50.0,1.0
2025-08-29T14:07:53.507658,BANKNIFTY,53734.35,0.0,0.0,0.0,-16.0,1.0
2025-08-29T14:07:53.507658,MIDCPNIFTY,12504.15,0.0,0.0,0.0,8.0,1.0
2025-08-29T14:07:54.507925,NIFTY,24487.3,0.0,0.0,0.0,-48.0,1.0
2025-08-29T14:07:54.507925,BANKNIFTY,53738.9,0.0,0.0,0.0,-14.0,1.0
2025-08-29T14:07:54.507925,MIDCPNIFTY,12504.45,0.0,0.0,0.0,8.0,1.0
2025-08-29T14:07:55.507946,NIFTY,24487.25,0.0,0.0,0.0,-48.0,1.0
2025-08-29T14:07:55.507946,BANKNIFTY,53739.15,0.0,0.0,0.0,-13.0,1.0
2025-08-29T14:07:55.507946,MIDCPNIFTY,12504.7,0.0,0.0,0.0,10.0,1.0
2025-08-29T14:07:56.508521,NIFTY,24486.85,0.0,0.0,0.0,-48.0,1.0
2025-08-29T14:07:56.508521,BANKNIFTY,53738.85,0.0,0.0,0.0,-13.0,1.0
2025-08-29T14:07:56.508521,MIDCPNIFTY,12504.25,0.0,0.0,0.0,8.0,1.0
2025-08-29T14:07:57.507909,NIFTY,24488.95,0.0,0.0,0.0,-46.0,1.0
2025-08-29T14:07:57.507909,BANKNIFTY,53741.0,0.0,0.0,0.0,-11.0,1.0
2025-08-29T14:07:57.507909,MIDCPNIFTY,12504.9,0.0,0.0,0.0,10.0,1.0
2025-08-29T14:07:58.509796,NIFTY,24488.95,0.0,0.0,0.0,-46.0,1.0
2025-08-29T14:07:58.509796,BANKNIFTY,53742.75,0.0,0.0,0.0,-11.0,1.0
2025-08-29T14:07:58.509796,MIDCPNIFTY,12504.2,0.0,0.0,0.0,8.0,1.0
2025-08-29T14:07:59.508014,NIFTY,24488.7,0.0,0.0,0.0,-46.0,1.0
2025-08-29T14:07:59.508014,BANKNIFTY,53742.65,0.0,0.0,0.0,-11.0,1.0
2025-08-29T14:07:59.508014,MIDCPNIFTY,12505.15,0.0,0.0,0.0,8.0,1.0
2025-08-29T14:08:00.508002,NIFTY,24488.75,0.0,0.0,0.0,-46.0,1.0
2025-08-29T14:08:00.508002,BANKNIFTY,53742.85,0.0,0.0,0.0,-11.0,1.0
2025-08-29T14:08:00.508002,MIDCPNIFTY,12505.3,0.0,0.0,0.0,8.0,1.0
2025-08-29T14:08:01.508014,NIFTY,24489.15,0.0,0.0,0.0,-45.0,1.0
2025-08-29T14:08:01.508014,BANKNIFTY,53744.75,0.0,0.0,0.0,-11.0,1.0
2025-08-29T14:08:01.508014,MIDCPNIFTY,12505.55,0.0,0.0,0.0,10.0,1.0
2025-08-29T14:08:02.507819,NIFTY,24488.45,0.0,0.0,0.0,-45.0,1.0
2025-08-29T14:08:02.507819,BANKNIFTY,53741.4,0.0,0.0,0.0,-13.0,1.0
2025-08-29T14:08:02.507819,MIDCPNIFTY,12505.1,0.0,0.0,0.0,8.0,1.0
2025-08-29T14:08:03.507732,NIFTY,24488.4,0.0,0.0,0.0,-45.0,1.0
2025-08-29T14:08:03.507732,BANKNIFTY,53740.35,0.0,0.0,0.0,-13.0,1.0
2025-08-29T14:08:03.507732,MIDCPNIFTY,12504.9,0.0,0.0,0.0,6.0,1.0
2025-08-29T14:08:04.508590,NIFTY,24488.65,0.0,0.0,0.0,-43.0,1.0
2025-08-29T14:08:04.508590,BANKNIFTY,53741.2,0.0,0.0,0.0,-12.0,1.0
2025-08-29T14:08:04.508590,MIDCPNIFTY,12505.5,0.0,0.0,0.0,7.0,1.0
2025-08-29T14:08:05.523638,NIFTY,24488.55,0.0,0.0,0.0,-44.0,1.0
2025-08-29T14:08:05.523638,BANKNIFTY,53741.45,0.0,0.0,0.0,-12.0,1.0
2025-08-29T14:08:05.523638,MIDCPNIFTY,12505.95,0.0,0.0,0.0,7.0,1.0
2025-08-29T14:08:06.508082,NIFTY,24488.4,0.0,0.0,0.0,-46.0,1.0
2025-08-29T14:08:06.508082,BANKNIFTY,53741.3,0.0,0.0,0.0,-12.0,1.0
2025-08-29T14:08:06.508082,MIDCPNIFTY,12505.85,0.0,0.0,0.0,6.0,1.0
2025-08-29T14:08:07.507836,NIFTY,24488.45,0.0,0.0,0.0,-45.0,1.0
2025-08-29T14:08:07.507836,BANKNIFTY,53742.35,0.0,0.0,0.0,-12.0,1.0
2025-08-29T14:08:07.507836,MIDCPNIFTY,12505.0,0.0,0.0,0.0,4.0,1.0
2025-08-29T14:08:08.508164,NIFTY,24489.3,0.0,0.0,0.0,-43.0,1.0
2025-08-29T14:08:08.508164,BANKNIFTY,53739.95,0.0,0.0,0.0,-14.0,1.0
2025-08-29T14:08:08.508164,MIDCPNIFTY,12505.1,0.0,0.0,0.0,4.0,1.0
2025-08-29T14:08:09.757940,NIFTY,24488.15,0.0,0.0,0.0,-46.0,1.0
2025-08-29T14:08:09.508196,BANKNIFTY,53739.0,0.0,0.0,0.0,-16.0,1.0
2025-08-29T14:08:09.508196,MIDCPNIFTY,12505.7,0.0,0.0,0.0,6.0,1.0
2025-08-29T14:08:10.508399,NIFTY,24488.5,0.0,0.0,0.0,-45.0,1.0
2025-08-29T14:08:10.508399,BANKNIFTY,53737.95,0.0,0.0,0.0,-16.0,1.0
2025-08-29T14:08:10.508399,MIDCPNIFTY,12505.5,0.0,0.0,0.0,5.0,1.0
2025-08-29T14:08:11.514632,NIFTY,24487.1,0.0,0.0,0.0,-47.0,1.0
2025-08-29T14:08:11.514632,BANKNIFTY,53737.75,0.0,0.0,0.0,-16.0,1.0
2025-08-29T14:08:11.514632,MIDCPNIFTY,12504.7,0.0,0.0,0.0,3.0,1.0
2025-08-29T14:08:12.758212,NIFTY,24487.05,0.0,0.0,0.0,-48.0,1.0
2025-08-29T14:08:12.508391,BANKNIFTY,53737.2,0.0,0.0,0.0,-16.0,1.0
2025-08-29T14:08:12.508391,MIDCPNIFTY,12504.7,0.0,0.0,0.0,3.0,1.0
2025-08-29T14:08:13.508695,NIFTY,24487.1,0.0,0.0,0.0,-47.0,1.0
2025-08-29T14:08:13.508695,BANKNIFTY,53736.6,0.0,0.0,0.0,-16.0,1.0
2025-08-29T14:08:13.508695,MIDCPNIFTY,12504.3,0.0,0.0,0.0,1.0,1.0
2025-08-29T14:08:14.509075,NIFTY,24487.2,0.0,0.0,0.0,-47.0,1.0
2025-08-29T14:08:14.509075,BANKNIFTY,53737.4,0.0,0.0,0.0,-14.0,1.0
2025-08-29T14:08:14.509075,MIDCPNIFTY,12504.25,0.0,0.0,0.0,1.0,1.0
2025-08-29T14:08:15.509028,NIFTY,24486.8,0.0,0.0,0.0,-47.0,1.0
2025-08-29T14:08:15.509028,BANKNIFTY,53737.75,0.0,0.0,0.0,-14.0,1.0
2025-08-29T14:08:15.509028,MIDCPNIFTY,12504.5,0.0,0.0,0.0,2.0,1.0
2025-08-29T14:08:16.508540,NIFTY,24486.9,0.0,0.0,0.0,-47.0,1.0
2025-08-29T14:08:16.508540,BANKNIFTY,53737.4,0.0,0.0,0.0,-14.0,1.0
2025-08-29T14:08:16.508540,MIDCPNIFTY,12504.45,0.0,0.0,0.0,2.0,1.0
2025-08-29T14:08:17.759077,NIFTY,24487.05,0.0,0.0,0.0,-46.0,1.0
2025-08-29T14:08:17.509282,BANKNIFTY,53736.3,0.0,0.0,0.0,-14.0,1.0
2025-08-29T14:08:17.509282,MIDCPNIFTY,12504.5,0.0,0.0,0.0,2.0,1.0
2025-08-29T14:08:18.509239,NIFTY,24488.3,0.0,0.0,0.0,-45.0,1.0
2025-08-29T14:08:18.509239,BANKNIFTY,53739.6,0.0,0.0,0.0,-13.0,1.0
2025-08-29T14:08:18.509239,MIDCPNIFTY,12504.75,0.0,0.0,0.0,4.0,1.0
2025-08-29T14:08:19.509029,NIFTY,24487.65,0.0,0.0,0.0,-45.0,1.0
2025-08-29T14:08:19.509029,BANKNIFTY,53736.8,0.0,0.0,0.0,-15.0,1.0
2025-08-29T14:08:19.509029,MIDCPNIFTY,12503.8,0.0,0.0,0.0,2.0,1.0
2025-08-29T14:08:20.509859,NIFTY,24487.8,0.0,0.0,0.0,-45.0,1.0
2025-08-29T14:08:20.509859,BANKNIFTY,53736.8,0.0,0.0,0.0,-15.0,1.0
2025-08-29T14:08:20.509859,MIDCPNIFTY,12504.4,0.0,0.0,0.0,2.0,1.0
2025-08-29T14:08:21.508772,NIFTY,24487.1,0.0,0.0,0.0,-47.0,1.0
2025-08-29T14:08:21.508772,BANKNIFTY,53737.5,0.0,0.0,0.0,-14.0,1.0
2025-08-29T14:08:21.508772,MIDCPNIFTY,12504.9,0.0,0.0,0.0,4.0,1.0
2025-08-29T14:08:22.508617,NIFTY,24487.2,0.0,0.0,0.0,-47.0,1.0
2025-08-29T14:08:22.508617,BANKNIFTY,53736.95,0.0,0.0,0.0,-14.0,1.0
2025-08-29T14:08:22.508617,MIDCPNIFTY,12504.75,0.0,0.0,0.0,4.0,1.0
2025-08-29T14:08:23.509013,NIFTY,24487.05,0.0,0.0,0.0,-47.0,1.0
2025-08-29T14:08:23.509013,BANKNIFTY,53737.45,0.0,0.0,0.0,-14.0,1.0
2025-08-29T14:08:23.509013,MIDCPNIFTY,12504.55,0.0,0.0,0.0,2.0,1.0
2025-08-29T14:08:24.509453,NIFTY,24486.15,0.0,0.0,0.0,-49.0,1.0
2025-08-29T14:08:24.509453,BANKNIFTY,53735.9,0.0,0.0,0.0,-16.0,1.0
2025-08-29T14:08:24.509453,MIDCPNIFTY,12504.3,0.0,0.0,0.0,2.0,1.0
2025-08-29T14:08:25.759237,NIFTY,24486.75,0.0,0.0,0.0,-50.0,1.0
2025-08-29T14:08:25.508788,BANKNIFTY,53735.7,0.0,0.0,0.0,-17.0,1.0
2025-08-29T14:08:25.508788,MIDCPNIFTY,12504.35,0.0,0.0,0.0,2.0,1.0
2025-08-29T14:08:26.509303,NIFTY,24486.85,0.0,0.0,0.0,-49.0,1.0
2025-08-29T14:08:26.509303,BANKNIFTY,53737.15,0.0,0.0,0.0,-15.0,1.0
2025-08-29T14:08:26.509303,MIDCPNIFTY,12503.8,0.0,0.0,0.0,0.0,1.0
2025-08-29T14:08:27.509117,NIFTY,24487.7,0.0,0.0,0.0,-49.0,1.0
2025-08-29T14:08:27.509117,BANKNIFTY,53738.95,0.0,0.0,0.0,-15.0,1.0
2025-08-29T14:08:27.509117,MIDCPNIFTY,12504.1,0.0,0.0,0.0,2.0,1.0
2025-08-29T14:08:28.510324,NIFTY,24488.2,0.0,0.0,0.0,-49.0,1.0
2025-08-29T14:08:28.510324,BANKNIFTY,53736.95,0.0,0.0,0.0,-15.0,1.0
2025-08-29T14:08:28.510324,MIDCPNIFTY,12504.35,0.0,0.0,0.0,4.0,1.0
2025-08-29T14:08:29.509370,NIFTY,24488.05,0.0,0.0,0.0,-49.0,1.0
2025-08-29T14:08:29.509370,BANKNIFTY,53742.05,0.0,0.0,0.0,-13.0,1.0
2025-08-29T14:08:29.509370,MIDCPNIFTY,12503.65,0.0,0.0,0.0,2.0,1.0
2025-08-29T14:08:30.509432,NIFTY,24489.9,0.0,0.0,0.0,-47.0,1.0
2025-08-29T14:08:30.760583,BANKNIFTY,53749.15,0.0,0.0,0.0,-11.0,1.0
2025-08-29T14:08:30.509432,MIDCPNIFTY,12503.9,0.0,0.0,0.0,2.0,1.0
2025-08-29T14:08:31.509207,NIFTY,24489.6,0.0,0.0,0.0,-47.0,1.0
2025-08-29T14:08:31.509207,BANKNIFTY,53747.85,0.0,0.0,0.0,-11.0,1.0
2025-08-29T14:08:31.509207,MIDCPNIFTY,12504.75,0.0,0.0,0.0,4.0,1.0
2025-08-29T14:08:32.509437,NIFTY,24490.1,0.0,0.0,0.0,-45.0,1.0
2025-08-29T14:08:32.509437,BANKNIFTY,53748.6,0.0,0.0,0.0,-9.0,1.0
2025-08-29T14:08:32.509437,MIDCPNIFTY,12504.55,0.0,0.0,0.0,4.0,1.0
2025-08-29T14:08:33.509561,NIFTY,24489.3,0.0,0.0,0.0,-47.0,1.0
2025-08-29T14:08:33.509561,BANKNIFTY,53747.15,0.0,0.0,0.0,-11.0,1.0
2025-08-29T14:08:33.509561,MIDCPNIFTY,12505.55,0.0,0.0,0.0,6.0,1.0
2025-08-29T14:08:34.509428,NIFTY,24489.9,0.0,0.0,0.0,-45.0,1.0
2025-08-29T14:08:34.509428,BANKNIFTY,53749.5,0.0,0.0,0.0,-10.0,1.0
2025-08-29T14:08:34.509428,MIDCPNIFTY,12506.75,0.0,0.0,0.0,8.0,1.0
2025-08-29T14:08:35.510410,NIFTY,24490.6,0.0,0.0,0.0,-43.0,1.0
2025-08-29T14:08:35.510410,BANKNIFTY,53750.0,0.0,0.0,0.0,-8.0,1.0
2025-08-29T14:08:35.510410,MIDCPNIFTY,12506.7,0.0,0.0,0.0,8.0,1.0
2025-08-29T14:08:36.762827,NIFTY,24489.85,0.0,0.0,0.0,-44.0,1.0
2025-08-29T14:08:36.509721,BANKNIFTY,53748.0,0.0,0.0,0.0,-9.0,1.0
2025-08-29T14:08:36.509721,MIDCPNIFTY,12507.2,0.0,0.0,0.0,10.0,1.0
2025-08-29T14:08:37.542918,NIFTY,24490.55,0.0,0.0,0.0,-43.0,1.0
2025-08-29T14:08:37.542918,BANKNIFTY,53747.9,0.0,0.0,0.0,-9.0,1.0
2025-08-29T14:08:37.542918,MIDCPNIFTY,12506.75,0.0,0.0,0.0,10.0,1.0
2025-08-29T14:08:38.512159,NIFTY,24491.65,0.0,0.0,0.0,-41.0,1.0
2025-08-29T14:08:38.512159,BANKNIFTY,53749.8,0.0,0.0,0.0,-9.0,1.0
2025-08-29T14:08:38.512159,MIDCPNIFTY,12506.85,0.0,0.0,0.0,10.0,1.0
2025-08-29T14:08:39.528150,NIFTY,24491.0,0.0,0.0,0.0,-43.0,1.0
2025-08-29T14:08:39.528150,BANKNIFTY,53747.4,0.0,0.0,0.0,-11.0,1.0
2025-08-29T14:08:39.528150,MIDCPNIFTY,12507.25,0.0,0.0,0.0,12.0,1.0
2025-08-29T14:08:40.521208,NIFTY,24490.3,0.0,0.0,0.0,-45.0,1.0
2025-08-29T14:08:40.521208,BANKNIFTY,53746.15,0.0,0.0,0.0,-13.0,1.0
2025-08-29T14:08:40.521208,MIDCPNIFTY,12507.15,0.0,0.0,0.0,12.0,1.0
2025-08-29T14:08:41.510431,NIFTY,24490.55,0.0,0.0,0.0,-43.0,1.0
2025-08-29T14:08:41.510431,BANKNIFTY,53746.9,0.0,0.0,0.0,-13.0,1.0
2025-08-29T14:08:41.510431,MIDCPNIFTY,12507.05,0.0,0.0,0.0,12.0,1.0
2025-08-29T14:08:42.509878,NIFTY,24491.5,0.0,0.0,0.0,-43.0,1.0
2025-08-29T14:08:42.509878,BANKNIFTY,53750.35,0.0,0.0,0.0,-11.0,1.0
2025-08-29T14:08:42.509878,MIDCPNIFTY,12507.1,0.0,0.0,0.0,12.0,1.0
2025-08-29T14:08:43.760107,NIFTY,24491.15,0.0,0.0,0.0,-44.0,1.0
2025-08-29T14:08:43.509928,BANKNIFTY,53748.75,0.0,0.0,0.0,-11.0,1.0
2025-08-29T14:08:43.509928,MIDCPNIFTY,12507.25,0.0,0.0,0.0,12.0,1.0
2025-08-29T14:08:44.509965,NIFTY,24491.4,0.0,0.0,0.0,-43.0,1.0
2025-08-29T14:08:44.509965,BANKNIFTY,53748.75,0.0,0.0,0.0,-11.0,1.0
2025-08-29T14:08:44.509965,MIDCPNIFTY,12507.45,0.0,0.0,0.0,14.0,1.0
2025-08-29T14:08:45.511027,NIFTY,24491.25,0.0,0.0,0.0,-45.0,1.0
2025-08-29T14:08:45.511027,BANKNIFTY,53746.6,0.0,0.0,0.0,-13.0,1.0
2025-08-29T14:08:45.511027,MIDCPNIFTY,12507.9,0.0,0.0,0.0,16.0,1.0
2025-08-29T14:08:46.510426,NIFTY,24491.5,0.0,0.0,0.0,-45.0,1.0
2025-08-29T14:08:46.510426,BANKNIFTY,53749.25,0.0,0.0,0.0,-11.0,1.0
2025-08-29T14:08:46.510426,MIDCPNIFTY,12507.3,0.0,0.0,0.0,14.0,1.0
2025-08-29T14:08:47.510166,NIFTY,24491.95,0.0,0.0,0.0,-43.0,1.0
2025-08-29T14:08:47.510166,BANKNIFTY,53747.85,0.0,0.0,0.0,-13.0,1.0
2025-08-29T14:08:47.510166,MIDCPNIFTY,12507.55,0.0,0.0,0.0,15.0,1.0
2025-08-29T14:08:48.510538,NIFTY,24493.0,0.0,0.0,0.0,-41.0,1.0
2025-08-29T14:08:48.510538,BANKNIFTY,53748.65,0.0,0.0,0.0,-13.0,1.0
2025-08-29T14:08:48.510538,MIDCPNIFTY,12507.95,0.0,0.0,0.0,15.0,1.0
2025-08-29T14:08:49.510681,NIFTY,24492.3,0.0,0.0,0.0,-42.0,1.0
2025-08-29T14:08:49.510681,BANKNIFTY,53747.1,0.0,0.0,0.0,-15.0,1.0
2025-08-29T14:08:49.510681,MIDCPNIFTY,12508.55,0.0,0.0,0.0,17.0,1.0
2025-08-29T14:08:50.510906,NIFTY,24493.15,0.0,0.0,0.0,-40.0,1.0
2025-08-29T14:08:50.510906,BANKNIFTY,53748.6,0.0,0.0,0.0,-13.0,1.0
2025-08-29T14:08:50.510906,MIDCPNIFTY,12508.45,0.0,0.0,0.0,17.0,1.0
2025-08-29T14:08:51.511111,NIFTY,24492.5,0.0,0.0,0.0,-42.0,1.0
2025-08-29T14:08:51.511111,BANKNIFTY,53748.35,0.0,0.0,0.0,-13.0,1.0
2025-08-29T14:08:51.511111,MIDCPNIFTY,12508.65,0.0,0.0,0.0,17.0,1.0
2025-08-29T14:08:52.510504,NIFTY,24492.65,0.0,0.0,0.0,-42.0,1.0
2025-08-29T14:08:52.510504,BANKNIFTY,53748.45,0.0,0.0,0.0,-13.0,1.0
2025-08-29T14:08:52.510504,MIDCPNIFTY,12509.4,0.0,0.0,0.0,19.0,1.0
2025-08-29T14:08:54.010947,NIFTY,24493.15,0.0,0.0,0.0,-41.0,1.0
2025-08-29T14:08:54.010947,BANKNIFTY,53749.35,0.0,0.0,0.0,-13.0,1.0
2025-08-29T14:08:54.010947,MIDCPNIFTY,12509.7,0.0,0.0,0.0,21.0,1.0
2025-08-29T14:08:55.010156,NIFTY,24493.9,0.0,0.0,0.0,-39.0,1.0
2025-08-29T14:08:55.010156,BANKNIFTY,53749.95,0.0,0.0,0.0,-13.0,1.0
2025-08-29T14:08:54.511304,MIDCPNIFTY,12510.05,0.0,0.0,0.0,22.0,1.0
2025-08-29T14:08:56.010122,NIFTY,24493.9,0.0,0.0,0.0,-39.0,1.0
2025-08-29T14:08:56.010122,BANKNIFTY,53750.5,0.0,0.0,0.0,-11.0,1.0
2025-08-29T14:08:56.010122,MIDCPNIFTY,12510.7,0.0,0.0,0.0,25.0,1.0
2025-08-29T14:08:57.010834,NIFTY,24495.3,0.0,0.0,0.0,-37.0,1.0
2025-08-29T14:08:57.010834,BANKNIFTY,53753.3,0.0,0.0,0.0,-9.0,1.0
2025-08-29T14:08:57.010834,MIDCPNIFTY,12511.45,0.0,0.0,0.0,27.0,1.0
2025-08-29T14:08:58.010407,NIFTY,24495.35,0.0,0.0,0.0,-37.0,1.0
2025-08-29T14:08:58.010407,BANKNIFTY,53753.55,0.0,0.0,0.0,-9.0,1.0
2025-08-29T14:08:58.010407,MIDCPNIFTY,12510.9,0.0,0.0,0.0,25.0,1.0
2025-08-29T14:08:58.760440,NIFTY,24495.25,0.0,0.0,0.0,-37.0,1.0
2025-08-29T14:08:59.010478,BANKNIFTY,53752.85,0.0,0.0,0.0,-9.0,1.0
2025-08-29T14:08:58.511454,MIDCPNIFTY,12511.55,0.0,0.0,0.0,26.0,1.0
2025-08-29T14:09:00.010536,NIFTY,24495.8,0.0,0.0,0.0,-37.0,1.0
2025-08-29T14:09:00.010536,BANKNIFTY,53752.7,0.0,0.0,0.0,-9.0,1.0
2025-08-29T14:09:00.010536,MIDCPNIFTY,12512.05,0.0,0.0,0.0,28.0,1.0
2025-08-29T14:09:01.010632,NIFTY,24494.95,0.0,0.0,0.0,-39.0,1.0
2025-08-29T14:09:01.010632,BANKNIFTY,53753.0,0.0,0.0,0.0,-9.0,1.0
2025-08-29T14:09:01.010632,MIDCPNIFTY,12512.45,0.0,0.0,0.0,28.0,1.0
2025-08-29T14:09:02.010849,NIFTY,24495.6,0.0,0.0,0.0,-37.0,1.0
